"division","station_name","station_names","latitude","longitude","lines","comment"
수도권,모란,{모란},37.43213,127.129087,"{8호선,수인분당선}",
수도권,목동,{목동},37.526065,126.864931,{5호선},
수도권,문래,{문래},37.517933,126.89476,{2호선},
수도권,문산,{문산},37.854619,126.788047,{경의중앙선},
수도권,문정,{문정},37.485855,127.1225,{8호선},
수도권,미금,"{미금,분당서울대병원}",37.350077,127.10891,"{수인분당선,신분당선}",
수도권,미사,{미사},37.55745570731871,127.17568364856686,{5호선},
수도권,미아,"{미아,서울사이버대학}",37.62667,127.025983,{4호선},
수도권,박촌,{박촌},37.553703,126.745077,{인천 1호선},
수도권,반월,{반월},37.312212,126.903524,{4호선},
수도권,반포,{반포},37.508178,127.011727,{7호선},
수도권,발곡,{발곡},37.727048,127.052803,{의정부경전철},
수도권,발산,"{발산,에스앤유서울병원}",37.558598,126.837668,{5호선},
수도권,방배,{방배},37.481426,126.997596,{2호선},
수도권,방이,{방이},37.508857,127.126133,{5호선-마천지선},
수도권,방학,"{방학,도봉구청}",37.667503,127.044273,{1호선},
수도권,방화,{방화},37.577446,126.812741,{5호선},
수도권,배방,{배방},36.777629,127.052991,{1호선},
수도권,백마,{백마},37.658239,126.794461,"{경의중앙선,서해선}",
수도권,백석,"{백석,건강보험일산병원}",37.643114,126.78787,{3호선},
수도권,백운,{백운},37.483664,126.707704,{1호선},
수도권,범계,{범계},37.389793,126.950806,{4호선},
수도권,범골,{범골},37.728755,127.04353,{의정부경전철},
수도권,별내,"{별내,삼육대학교}",37.64202,127.12684,"{4호선,경춘선,8호선-별내선}",
수도권,병점,{병점},37.207503,127.032731,{1호선},
수도권,보문,{보문},37.585286,127.019381,"{6호선,우이신설선}",
수도권,보산,{보산},37.913702,127.057277,{1호선},
수도권,보정,{보정},37.312752,127.108196,{수인분당선},
수도권,보평,{보평},37.258965,127.218457,{용인에버라인},
수도권,복정,"{복정,동서울대학}",37.470047,127.126662,"{8호선,수인분당선}",
수도권,봉명,{봉명},36.801215,127.135763,{1호선},
수도권,봉천,{봉천},37.482362,126.941892,{2호선},
수도권,부개,{부개},37.488418,126.74109,{1호선},
수도권,부발,{부발},37.260192,127.490277,{경강선},
수도권,부천,"{부천,부천대}",37.48405,126.782686,{1호선},
수도권,부평,"{부평,부평힘찬병원}",37.489493,126.724805,"{1호선,인천 1호선}",
수도권,불광,{불광},37.610469,126.929887,"{3호선,6호선}",
수도권,사당,{사당},37.47653,126.981685,"{2호선,4호선}",
수도권,사릉,{사릉},37.65108,127.176933,{경춘선},
수도권,사리,{사리},37.29088459768417,126.85717221365792,{수인분당선},
수도권,사우,"{사우,김포시청,나리여성병원}",37.62031867658836,126.7197861184693,{김포골드라인},
수도권,사평,{사평},37.504206,127.015259,{9호선},
수도권,산곡,{산곡},37.53979695277891,127.2232215814923,{7호선},
수도권,산본,"{산본,원광대산본병원}",37.358101,126.933274,{4호선},
수도권,산성,{산성},37.457122,127.149908,{8호선},
수도권,삼가,"{삼가,용인미르스타디움}",37.242115,127.168075,{용인에버라인},
수도권,삼동,{삼동},37.409522,127.20336,{경강선},
수도권,삼성,{삼성},37.508844,127.06316,{2호선},
수도권,삼송,"{삼송,중부대학교}",37.653083,126.895558,{3호선},
수도권,삼양,{삼양},37.627165,127.018152,{우이신설선},
수도권,삼전,{삼전},37.50447613828073,127.0873330102367,{9호선},
수도권,상갈,{상갈},37.26181,127.108847,{수인분당선},
수도권,상계,{상계},37.660878,127.073572,{4호선},
수도권,상도,{상도},37.502834,126.94791,{7호선},
수도권,상동,{상동},37.505781,126.753083,{7호선},
수도권,상봉,"{상봉,한국열린사이버대}",37.596362,127.085032,"{7호선,경의중앙선,경춘선,경춘선-망우선}",
수도권,상수,{상수},37.547716,126.922852,{6호선},
수도권,상천,"{상천,호명호수}",37.770246,127.454821,{경춘선},
수도권,상현,{상현},37.297664,127.069342,{신분당선},
수도권,새말,{새말},37.748885,127.06362,{의정부경전철},
수도권,새절,{새절},37.591148,126.913629,{6호선},
수도권,샛강,"{샛강,KB금융타운}",37.517274,126.928422,"{9호선,신림선}",
수도권,서울,{서울},37.554648,126.972559,"{1호선,4호선,공항철도,광역급행철도A,경의중앙선-경의1선}",
수도권,서원,{서원},37.50602385205799,126.9227055218995,{신림선},
수도권,서초,{서초},37.491897,127.007917,{2호선},
수도권,서현,{서현},37.385126,127.123592,{수인분당선},
수도권,석계,{석계},37.614805,127.065851,"{1호선,6호선}",
수도권,석남,"{석남,거북시장}",37.506193,126.676203,"{7호선,인천 2호선}",
수도권,석수,{석수},37.435047,126.902295,{1호선},
수도권,석촌,"{석촌,한솔병원}",37.505431,127.106979,"{8호선,9호선}",
수도권,선릉,{선릉},37.504503,127.049008,"{2호선,수인분당선}",
수도권,선부,"{선부,한도병원}",37.33427498559986,126.80991709860383,{서해선},
수도권,선학,{선학},37.426684,126.698863,{인천 1호선},
수도권,성남,{성남},37.406850970953045,126.62605891424738,"{경강선,광역급행철도A}",
수도권,성복,{성복},37.313335,127.0801,{신분당선},
수도권,성수,{성수},37.544581,127.055961,"{2호선,2호선-성수지선}",
수도권,성환,{성환},36.916076,127.126964,{1호선},
수도권,세류,{세류},37.245025,127.013222,{1호선},
수도권,세마,{세마},37.187533,127.04318,{1호선},
수도권,소사,"{소사,서울신대}",37.482753,126.79544,"{1호선,서해선}",
수도권,솔샘,{솔샘},37.62124,127.013528,{우이신설선},
수도권,송내,{송내},37.4876,126.753664,{1호선},
수도권,송도,{송도},37.428514,126.657772,{수인분당선},
수도권,송산,{송산},37.737279,127.087159,{의정부경전철},
수도권,송정,{송정},37.561184,126.811973,{5호선},
수도권,송탄,{송탄},37.075696,127.054301,{1호선},
수도권,송파,{송파},37.499703,127.112183,{8호선},
수도권,수내,{수내},37.378455,127.114322,{수인분당선},
수도권,수색,{수색},37.580842,126.895611,{경의중앙선},
수도권,수서,{수서},37.487371,127.10188,"{3호선,수인분당선,광역급행철도A}",
수도권,수원,{수원},37.265974,126.999874,"{1호선,수인분당선}",
수도권,수유,"{수유,강북구청}",37.638052,127.025732,{4호선},
수도권,수진,{수진},37.437428,127.140722,{8호선},
수도권,숭의,"{숭의,인하대병원}",37.460789,126.638297,{수인분당선},
수도권,시우,{시우},37.33427498559986,126.80991709860383,{서해선},
수도권,시청,{시청},37.564718,126.977108,"{2호선,1호선}",
수도권,신갈,{신갈},37.286102,127.111313,{수인분당선},
수도권,신길,{신길},37.517122,126.917169,"{1호선,5호선}",
수도권,신내,{신내},37.612887,127.103218,"{6호선,경춘선}",
수도권,신답,{신답},37.57004,127.046481,{2호선-성수지선},
수도권,신당,{신당},37.565972,127.01782,"{2호선,6호선}",
수도권,신림,{신림},37.484201,126.929715,"{2호선,신림선}",
수도권,신사,"{신사,KCC건설}",37.516334,127.020114,"{3호선,신분당선}",
수도권,신원,{신원},37.525545,127.372921,{경의중앙선},
수도권,신정,"{신정,은행정}",37.524997,126.856191,{5호선},
수도권,신창,"{신창,순천향대}",36.769502,126.951108,{1호선},
수도권,신천,{신천},37.43901534405052,126.78676200628752,{서해선},
수도권,신촌,{신촌},37.555134,126.936893,"{2호선,경의중앙선-경의1선}",이름은 같은 역이 약간의 거리를 두고 떨어져있음. 일단은 2호선 역을 기준으로 병합해둠
수도권,신포,{신포},37.46874,126.623853,{수인분당선},
수도권,신풍,{신풍},37.50008,126.90993,{7호선},
수도권,신현,{신현},37.409500179179076,126.78794133874536,{서해선},
수도권,신흥,{신흥},37.440918,127.147564,{8호선},
수도권,쌍문,{쌍문},37.648627,127.034709,{4호선},
수도권,쌍용,"{쌍용,나사렛대}",36.793759,127.1214,{1호선},
수도권,아라,"{아라,북부법원·검찰청,예온치과병원}",37.60267422198921,126.69840663858163,{인천 1호선},
수도권,아산,"{아산,선문대}",36.792053,127.104361,{1호선},
수도권,아신,{아신},37.51382,127.443173,{경의중앙선},
수도권,아현,{아현},37.557345,126.956141,{2호선},
수도권,안국,"{안국,현대건설}",37.576477,126.985443,{3호선},
수도권,안산,{안산},37.327082,126.788532,"{4호선,수인분당선}",
수도권,안암,"{안암,고대병원앞}",37.586272,127.029005,{6호선},
수도권,안양,{안양},37.401592,126.922874,{1호선},
수도권,암사,{암사},37.55021,127.127562,"{8호선,8호선-별내선}",
수도권,야당,{야당},37.712327,126.761356,{경의중앙선},
수도권,야목,{야목},37.26147217904321,126.8837197754713,{수인분당선},
수도권,야탑,{야탑},37.411185,127.128715,{수인분당선},
수도권,약수,{약수},37.55434,127.010655,"{3호선,6호선}",
수도권,양수,{양수},37.545981,127.329098,{경의중앙선},
수도권,양원,{양원},37.606596,127.107906,{경의중앙선},
수도권,양재,"{양재,서초구청}",37.484147,127.034631,"{3호선,신분당선}",
수도권,양정,{양정},37.60533,127.19364,{경의중앙선},
수도권,양주,"{양주,경동대}",37.774381,127.044708,{1호선},
수도권,양촌,{양촌},37.64175867457648,126.61475241462618,{김포골드라인},
수도권,양평,{양평},37.525648,126.885778,{5호선},서울 영등포구
수도권,어룡,"{어룡,용현산업단지}",37.742802,127.085035,{의정부경전철},
수도권,어정,{어정},37.274917,127.143714,{용인에버라인},
수도권,어천,{어천},37.249620384012246,126.9804976001698,{수인분당선},
수도권,언주,"{언주,강남차병원}",37.507287,127.033868,{9호선},
수도권,여주,"{여주,여주대}",37.282701,127.628607,{경강선},
수도권,역곡,"{역곡,가톨릭대}",37.485178,126.811502,{1호선},
수도권,역삼,{역삼},37.500622,127.036456,{2호선},
수도권,역촌,{역촌},37.606021,126.922744,{6호선},
수도권,연수,{연수},37.417804,126.67894,{수인분당선},
수도권,연천,{연천},37.55586922999129,126.98640780299816,{1호선},
수도권,염창,{염창},37.546936,126.874916,{9호선},
수도권,영종,{영종},37.511466,126.5237,{공항철도},
수도권,영통,{영통},37.251568,127.071394,{수인분당선},
수도권,오금,{오금},37.502162,127.128111,"{3호선,5호선-마천지선}",
수도권,오남,{오남},37.55586922999129,126.98640780299816,{4호선},
수도권,오리,{오리},37.339824,127.108942,{수인분당선},
수도권,오빈,{오빈},37.506062,127.473868,{경의중앙선},
수도권,오산,{오산},37.145885,127.06672,{1호선},
수도권,옥수,{옥수},37.540685,127.017965,"{3호선,경의중앙선}",
수도권,온수,"{온수,성공회대입구}",37.492258,126.823388,"{1호선,7호선}",
수도권,완정,"{완정,검단탑종합병원}",37.592928,126.673203,{인천 2호선},
수도권,왕길,"{왕길,왕길역로열파크씨티}",37.59518,126.642696,{인천 2호선},
수도권,용답,{용답},37.561904,127.050899,{2호선-성수지선},
수도권,용두,"{용두,동대문구청}",37.574028,127.038091,{2호선-성수지선},
수도권,용문,{용문},37.48223,127.594647,"{경의중앙선,경의중앙선-용문홍천선}",
수도권,용산,{용산},37.529849,126.964561,"{1호선,경의중앙선}",
수도권,운서,{운서},37.492904,126.49379,{공항철도},
수도권,운양,{운양},37.653775952102215,126.68386201186274,{김포골드라인},
수도권,운연,"{운연,서창}",37.440127,126.75997,{인천 2호선},
수도권,운정,{운정},37.725826,126.767257,{경의중앙선},
수도권,운천,{운천},37.87997341678413,126.7702087016778,{경의중앙선},
수도권,원당,{원당},37.653324,126.843041,{3호선},
수도권,원덕,{원덕},37.468672,127.547076,{경의중앙선},
수도권,원시,{원시},37.302573328302834,126.78680664595844,{서해선},
수도권,원흥,{원흥},37.650658,126.872642,{3호선},
수도권,월계,"{월계,인덕대}",37.633212,127.058831,{1호선},
수도권,월곡,"{월곡,동덕여대}",37.601948,127.041518,{6호선},
수도권,월곶,{월곶},37.391769,126.742699,{수인분당선},
수도권,월롱,"{월롱,서영대학교}",37.796188,126.792587,{경의중앙선},
수도권,응봉,{응봉},37.549946,127.034538,{경의중앙선},
수도권,응암,{응암},37.598605,126.915577,{6호선},
수도권,의왕,"{의왕,한국교통대}",37.320852,126.948217,{1호선},
수도권,이대,{이대},37.556733,126.946013,{2호선},
수도권,이매,{이매},37.396104,127.12827,"{경강선,수인분당선}",
수도권,이수,"{이수,총신대입구}",37.486263,126.981989,"{4호선,7호선}",
수도권,이천,{이천},37.265579,127.44226,{경강선},
수도권,이촌,"{이촌,국립중앙박물관}",37.522272,126.974345,"{2호선,4호선,경의중앙선}",
수도권,인천,{인천},37.476691,126.616936,"{1호선,수인분당선}",
수도권,일산,{일산},37.682077,126.769846,"{경의중앙선,서해선}",
수도권,일원,{일원},37.483681,127.08439,{3호선},
수도권,임학,{임학},37.545059,126.738665,{인천 1호선},
수도권,자양,"{자양,뚝섬한강공원,뚝섬유원지}",37.53979695277891,127.2232215814923,{7호선},
수도권,작전,"{작전,인천세종병원}",37.530415,126.722527,{인천 1호선},
수도권,잠실,{잠실},37.51395,127.102234,"{2호선,8호선}",
수도권,잠원,{잠원},37.512759,127.01122,{3호선},
수도권,장기,{장기},37.64404536860653,126.66907701116591,{김포골드라인},
수도권,장암,{장암},37.700109,127.053196,{7호선},
수도권,장지,{장지},37.478703,127.126191,{8호선},
수도권,전곡,{전곡},37.55586922999129,126.98640780299816,{1호선},
수도권,정릉,"{정릉,국민대}",37.602798,127.01349,{우이신설선},
수도권,정왕,"{정왕,시화병원}",37.351735,126.742989,"{4호선,수인분당선}",
수도권,정자,{정자},37.36706,127.108105,"{수인분당선,신분당선}",
수도권,종각,{종각},37.570161,126.982923,{1호선},
수도권,주안,"{주안,인천사랑병원}",37.464941,126.679923,"{1호선,인천 2호선}",
수도권,주엽,{주엽},37.670072,126.761334,{3호선},
수도권,죽전,"{죽전,단국대}",37.324753,127.107395,{수인분당선},
수도권,중계,"{중계,한국성서대}",37.644583,127.064303,{7호선},
수도권,중곡,{중곡},37.565923,127.08432,{7호선},
수도권,중동,{중동},37.486562,126.764843,{1호선},
수도권,중랑,{중랑},37.594917,127.076116,"{경의중앙선,경춘선}",
수도권,중앙,"{중앙,서울예술대학교}",37.315941,126.838573,"{4호선,수인분당선}",
수도권,중화,{중화},37.602545,127.079264,{7호선},
수도권,증미,{증미},37.557402,126.861939,{9호선},
수도권,증산,"{증산,명지대앞}",37.583876,126.909645,{6호선},
수도권,지석,{지석},37.269606,127.136515,{용인에버라인},
수도권,지축,{지축},37.648048,126.913951,{3호선},
수도권,지평,{지평},37.476444,127.629617,{경의중앙선},
수도권,지행,{지행},37.892334,127.055716,{1호선},
수도권,직산,{직산},36.870593,127.143904,{1호선},
수도권,진위,{진위},37.109447,127.062278,{1호선},
수도권,진접,{진접},37.55586922999129,126.98640780299816,{4호선},
수도권,창동,{창동},37.653166,127.047731,"{1호선,4호선}",
수도권,창신,{창신},37.579661,127.015241,{6호선},
수도권,천안,{천안},36.810005,127.146826,{1호선},
수도권,천왕,{천왕},37.486637,126.838713,{7호선},
수도권,천호,"{천호,풍납토성}",37.538397,127.123572,"{5호선,8호선}",
수도권,철산,{철산},37.47605,126.867911,{7호선},
수도권,청구,{청구},37.560245,127.013828,"{5호선,6호선}",
수도권,청담,"{청담,제일정형외과병원}",37.519365,127.05335,{7호선},
수도권,청명,{청명},37.259489,127.078934,{수인분당선},
수도권,청산,{청산},37.55586922999129,126.98640780299816,{1호선},
수도권,청평,{청평},37.735488,127.42661,{경춘선},
수도권,초당,{초당},37.260752,127.159443,{용인에버라인},
수도권,초월,{초월},37.374419,127.299,{경강선},
수도권,초지,"{초지,신안산대학교}",37.320646,126.805913,"{4호선,서해선,수인분당선}",
수도권,춘의,{춘의},37.503663,126.787036,{7호선},
수도권,춘천,"{춘천,한림대}",37.885054,127.717023,{경춘선},
수도권,탄현,{탄현},37.694023,126.761086,{경의중앙선},
수도권,탑석,{탑석},37.733579,127.088704,{의정부경전철},
수도권,탕정,{탕정},37.55586922999129,126.98640780299816,{1호선},
수도권,태평,{태평},37.440019,127.127709,{수인분당선},
수도권,파주,"{파주,두원대학}",37.815298,126.792783,{경의중앙선},
수도권,판교,"{판교,판교테크노밸리}",37.394761,127.111217,"{경강선,신분당선}",
수도권,팔당,{팔당},37.547371,127.243939,{경의중앙선},
수도권,평촌,"{평촌,한림대성심병원}",37.394287,126.963883,{4호선},
수도권,평택,{평택},36.990726,127.085159,{1호선},
수도권,풍무,"{풍무,연세하나병원}",37.61251431781037,126.73259107035753,{김포골드라인},
수도권,풍산,{풍산},37.672346,126.786243,"{경의중앙선,서해선}",
수도권,하계,"{하계,을지대을지병원}",37.636352,127.06799,{7호선},
수도권,학동,"{학동,나누리병원}",37.514229,127.031656,{7호선},
수도권,한남,{한남},37.52943,127.009169,{경의중앙선},
수도권,한티,{한티},37.496237,127.052873,{수인분당선},
수도권,합정,"{합정,세아타워}",37.549463,126.913739,"{2호선,6호선}",
수도권,행당,{행당},37.557322,127.029476,{5호선},
수도권,행신,{행신},37.612102,126.834146,{경의중앙선},
수도권,혜화,{혜화},37.582336,127.001844,{4호선},
수도권,홍제,{홍제},37.589066,126.943736,{3호선},
수도권,화계,{화계},37.634802,127.017519,{우이신설선},
수도권,화곡,{화곡},37.541513,126.840461,{5호선},
수도권,화서,"{화서,스타필드수원}",37.283862,126.989627,{1호선},
수도권,화정,{화정},37.634592,126.83265,{3호선},
수도권,회기,{회기},37.58946,127.057583,"{1호선,경의중앙선,경춘선}",
수도권,회룡,{회룡},37.724846,127.046895,"{1호선,의정부경전철}",
수도권,회현,"{회현,남대문시장}",37.558514,126.978246,{4호선},
수도권,효자,{효자},37.754025,127.076902,{의정부경전철},
수도권,흑석,"{흑석,중앙대입구}",37.50877,126.963708,{9호선},
수도권,흥선,{흥선},37.743302,127.037023,{의정부경전철},
수도권,시청·용인대,{시청·용인대},37.239151,127.178406,"{2호선,용인에버라인}",
수도권,전대·에버랜드,{전대·에버랜드},37.285342,127.219561,{용인에버라인},
수도권,양평(경의중앙선),{양평(경의중앙선)},37.492832,127.491814,{경의중앙선},경기도 양평군
수도권,가오리,{가오리},37.641701,127.016792,{우이신설선},
수도권,가재울,{가재울},37.484192,126.683673,{인천 2호선},
수도권,가천대,{가천대},37.448605,127.126697,{수인분당선},
수도권,강남대,{강남대},37.270161,127.126033,{용인에버라인},
수도권,개포동,{개포동},37.489116,127.06614,{수인분당선},
수도권,개화산,{개화산},37.572399,126.806171,{5호선},
수도권,검바위,{검바위},37.561405,126.677566,{인천 2호선},
수도권,경복궁,"{경복궁,정부서울청사}",37.575762,126.97353,{3호선},
수도권,고려대,"{고려대,종암}",37.590508,127.036296,{6호선},
수도권,곤지암,{곤지암},37.351315,127.34674,{경강선},
수도권,관악산,{관악산},37.46910409876057,126.94516563906217,{신림선},
수도권,광나루,"{광나루,장신대}",37.545303,127.10357,{5호선},
수도권,광운대,{광운대},37.623632,127.061835,"{1호선,경춘선-망우선}",
수도권,광화문,"{광화문,세종문화회관}",37.571026,126.976669,{5호선},
수도권,광흥창,"{광흥창,서강}",37.547456,126.931993,{6호선},
수도권,구반포,{구반포},37.501364,126.987332,{9호선},
수도권,구파발,"{구파발,은평성모병원}",37.636763,126.918821,{3호선},
수도권,굴봉산,"{굴봉산,제이드가든}",37.832067,127.557695,{경춘선},
수도권,굴포천,{굴포천},37.506997,126.73128,{7호선},
수도권,김량장,{김량장},37.237247,127.198781,{용인에버라인},
수도권,김유정,{김유정},37.818466,127.71434,{경춘선},
수도권,까치산,{까치산},37.531768,126.846683,"{2호선-신정지선,5호선}",
수도권,까치울,{까치울},37.506207,126.810939,{7호선},
수도권,낙성대,{낙성대},37.47693,126.963693,{2호선},
수도권,남구로,{남구로},37.486056,126.887249,{7호선},
수도권,남위례,{남위례},37.53979695277891,127.2232215814923,{8호선},
수도권,남춘천,"{남춘천,강원대}",37.864007,127.723792,{경춘선},
수도권,남태령,{남태령},37.463873,126.989134,{4호선},
수도권,노량진,{노량진},37.514219,126.942454,"{1호선,9호선}",
수도권,녹사평,"{녹사평,용산구청}",37.534675,126.986695,{6호선},
수도권,답십리,{답십리},37.566747,127.052704,{5호선},
수도권,대공원,{대공원},37.435675,127.006523,{4호선},
수도권,대성리,{대성리},37.684071,127.379319,{경춘선},
수도권,대야미,{대야미},37.328467,126.917332,{4호선},
수도권,도라산,{도라산},37.89868817080604,126.7099709227224,{경의중앙선},
수도권,도림천,{도림천},37.514287,126.882768,{2호선-신정지선},
수도권,도봉산,{도봉산},37.689313,127.046222,"{1호선,7호선}",
수도권,독립문,"{독립문,감리교신학대학교}",37.574571,126.957748,{3호선},
수도권,독바위,{독바위},37.618456,126.933031,{6호선},
수도권,돌곶이,{돌곶이},37.610537,127.056431,{6호선},
수도권,동구릉,{동구릉},37.61108323303941,127.13804683861122,{8호선-별내선},
수도권,동대문,{동대문},37.57142,127.009745,"{1호선,4호선}",
수도권,동두천,{동두천},37.927878,127.05479,{1호선},
수도권,동묘앞,{동묘앞},37.572627,127.016429,"{1호선,6호선}",
수도권,동인천,{동인천},37.475276,126.632802,{1호선},
수도권,둔촌동,{둔촌동},37.527788,127.136248,{5호선-마천지선},
수도권,망월사,"{망월사,신한대제1캠퍼스}",37.709914,127.047455,{1호선},
수도권,명지대,{명지대},37.237964,127.190294,{용인에버라인},
수도권,무악재,{무악재},37.582299,126.950291,{3호선},
수도권,백양리,"{백양리,엘리시안강촌}",37.830779,127.58933,{경춘선},
수도권,보라매,"{보라매,현대에이치티}",37.499872,126.920428,"{7호선,신림선}",
수도권,봉은사,{봉은사},37.514219,127.060245,{9호선},
수도권,봉화산,"{봉화산,서울의료원}",37.617283,127.091401,{6호선},
수도권,불암산,"{불암산,당고개}",37.55586922999129,126.98640780299816,{4호선},
수도권,사가정,"{사가정,녹색병원}",37.580894,127.088478,{7호선},
수도권,삼각지,"{삼각지,전쟁기념관}",37.534777,126.97311,"{4호선,6호선}",
수도권,상록수,"{상록수,안산대학교}",37.302795,126.866489,{4호선},
수도권,상월곡,"{상월곡,한국과학기술연구원}",37.606377,127.048491,{6호선},
수도권,상일동,{상일동},37.556712,127.166417,{5호선},
수도권,서강대,{서강대},37.551881,126.935711,{경의중앙선},
수도권,서구청,"{서구청,가톨릭관동대학교국제성모병원}",37.543742,126.676787,{인천 2호선},
수도권,서대문,"{서대문,강북삼성병원}",37.565773,126.966641,{5호선},
수도권,서동탄,{서동탄},37.195504,127.051672,{1호선},
수도권,서빙고,{서빙고},37.519594,126.988537,{경의중앙선},
수도권,서울숲,"{서울숲,에스엠타운}",37.543617,127.044707,{수인분당선},
수도권,서정리,"{서정리,국제대}",37.056496,127.052819,{1호선},
수도권,선바위,{선바위},37.451673,127.002303,{4호선},
수도권,선유도,{선유도},37.53802,126.893525,{9호선},
수도권,선정릉,{선정릉},37.51098,127.043593,"{9호선,수인분당선}",
수도권,소새울,"{소새울,부천대소사캠퍼스}",37.52414678806275,126.80486895744343,{서해선},
수도권,소요산,{소요산},37.9481,127.061034,{1호선},
수도권,수락산,{수락산},37.67785,127.055315,{7호선},
수도권,수리산,{수리산},37.349801,126.925365,{4호선},
수도권,신금호,{신금호},37.554548,127.020331,{5호선},
수도권,신논현,{신논현},37.504598,127.02506,"{9호선,신분당선}",
수도권,신대방,{신대방},37.487462,126.913149,{2호선},
수도권,신도림,{신도림},37.508725,126.891295,"{2호선,2호선-신정지선,1호선}",
수도권,신목동,{신목동},37.544277,126.88308,{9호선},
수도권,신반포,{신반포},37.503415,126.995925,{9호선},
수도권,신방화,{신방화},37.567532,126.816601,{9호선},
수도권,신설동,{신설동},37.575297,127.025087,"{2호선-성수지선,1호선,우이신설선}",
수도권,신연수,"{신연수,가천대학교메디컬캠퍼스}",37.41804,126.693863,{인천 1호선},
수도권,신용산,"{신용산,아모레퍼시픽}",37.52917,126.967894,{4호선},
수도권,신이문,{신이문},37.601854,127.067325,{1호선},
수도권,신중동,{신중동},37.503048,126.77596,{7호선},
수도권,아차산,"{아차산,어린이대공원후문}",37.551691,127.089761,{5호선},
수도권,압구정,"{압구정,현대백화점}",37.527072,127.028461,{3호선},
수도권,애오개,{애오개},37.553736,126.95682,{5호선},
수도권,여의도,"{여의도,신한투자증권}",37.521624,126.924191,"{5호선,9호선}",
수도권,연신내,{연신내},37.619001,126.921008,"{3호선,6호선,광역급행철도A}",
수도권,영등포,{영등포},37.515504,126.907628,{1호선},
수도권,오류동,{오류동},37.494526,126.845365,{1호선},
수도권,오목교,"{오목교,목동운동장앞}",37.524496,126.875181,{5호선},
수도권,오목천,"{오목천,수원여대}",37.249620384012246,126.9804976001698,{수인분당선},
수도권,오산대,{오산대},37.168953,127.063197,{1호선},
수도권,오이도,{오이도},37.362357,126.738714,"{4호선,수인분당선}",
수도권,왕십리,"{왕십리,성동구청}",37.561533,127.037732,"{2호선,5호선,경의중앙선,수인분당선}",
수도권,외대앞,{외대앞},37.596073,127.063549,{1호선},
수도권,용마산,"{용마산,용마폭포공원}",37.573647,127.086727,{7호선},
수도권,우장산,{우장산},37.548768,126.836318,{5호선},
수도권,운길산,{운길산},37.554669,127.310115,{경의중앙선},
수도권,원인재,{원인재},37.412603,126.687389,"{인천 1호선,수인분당선}",
수도권,원종역,{원종역},37.52414678806275,126.80486895744343,{서해선},
수도권,의정부,{의정부},37.738415,127.045958,{1호선},
수도권,이태원,{이태원},37.534488,126.994302,{6호선},
수도권,인덕원,{인덕원},37.401553,126.976715,{4호선},
수도권,인하대,{인하대},37.448493,126.649619,{수인분당선},
수도권,임진강,{임진강},37.88828670451426,126.74704885790044,{경의중앙선},
수도권,장한평,{장한평},37.56144,127.064623,{5호선},
수도권,정발산,"{정발산,고양아람누리}",37.659477,126.773359,{3호선},
수도권,제기동,"{제기동,한국건강관리협회}",37.578103,127.034893,{1호선},
수도권,제물포,"{제물포,인천대학교제물포캠퍼스}",37.466769,126.656666,{1호선},
수도권,천마산,{천마산},37.658978,127.285379,{경춘선},
수도권,청량리,"{청량리,서울시립대입구}",37.580178,127.046835,"{1호선,경의중앙선,경춘선,수인분당선}",
수도권,충무로,{충무로},37.561243,126.99428,"{3호선,4호선}",
수도권,충정로,"{충정로,경기대입구}",37.559973,126.963672,"{2호선,5호선}",
수도권,킨텍스,{킨텍스},37.66517543005259,126.74837745586038,{광역급행철도A},
수도권,퇴계원,{퇴계원},37.648311,127.143952,{경춘선},
수도권,학여울,{학여울},37.496663,127.070594,{3호선},
수도권,한강진,{한강진},37.539631,127.001725,{6호선},
수도권,한대앞,{한대앞},37.309689,126.85344,"{4호선,수인분당선}",
수도권,한양대,{한양대},37.555273,127.043655,{2호선},
수도권,호구포,{호구포},37.401637,126.708627,{수인분당선},
수도권,화랑대,"{화랑대,서울여대입구}",37.620064,127.084689,{6호선},
수도권,가락시장,{가락시장},37.492522,127.118234,"{3호선,8호선}",
수도권,강남구청,{강남구청},37.517186,127.04128,"{7호선,수인분당선}",
수도권,강동구청,{강동구청},37.530341,127.120508,{8호선},
수도권,건대입구,{건대입구},37.540693,127.07023,"{2호선,7호선}",
수도권,걸포북변,"{걸포북변,마디척병원}",37.62031867658836,126.7197861184693,{김포골드라인},
수도권,검단오류,"{검단오류,검단산업단지}",37.594877,126.627178,{인천 2호선},
수도권,경기광주,{경기광주},37.399907,126.630347,{경강선},
수도권,경마공원,{경마공원},37.443885,127.007888,{4호선},
수도권,경찰병원,{경찰병원},37.495918,127.12454,{3호선},
수도권,공항시장,{공항시장},37.563726,126.810678,{9호선},
수도권,광교중앙,"{광교중앙,아주대}",37.288617,127.051478,{신분당선},
수도권,굽은다리,"{굽은다리,강동구민회관앞}",37.545477,127.142853,{5호선},
수도권,금천구청,{금천구청},37.455626,126.89398,{1호선},
수도권,김포공항,{김포공항},37.562434,126.801058,"{5호선,9호선,공항철도,서해선,김포골드라인}",
수도권,남동구청,"{남동구청,인천도시공사}",37.448161,126.736939,{인천 2호선},
수도권,동대입구,{동대입구},37.559052,127.005602,{3호선},
수도권,둔촌오륜,{둔촌오륜},37.51946485605612,127.1386046648233,{9호선},
